collected_date,source,title,link,matched_watchlist_terms
2026-09-19,EU-Startups,Cycloid plugs into European Commission’s €180 million sovereign cloud framework following Series A,https://www.eu-startups.com/2026/09/paris-based-cycloid-plugs-into-european-commissions-e180-million-sovereign-cloud-framework-following-series-a/,
2026-09-19,EU-Startups,London-based Big Picture Bio emerges from stealth with €2.55 million to develop AI-designed cancer drug combinations,https://www.eu-startups.com/2026/09/london-based-big-picture-bio-emerges-from-stealth-with-e2-55-million-to-develop-ai-designed-cancer-drug-combinations/,
2026-09-19,Sifted,UK Sovereign AI Fund in talks to back £500m raise for drug discovery startup,https://sifted.eu/articles/uk-sovereign-ai-fund-in-talks-to-back-500m-raise-for-drug-discovery-startup/,
2026-09-21,Tech.eu,DeepL boss: Being private right now has a &quot;lot of advantages&quot;,https://tech.eu/2026/09/21/being-a-private-company-actually-has-a-lot-of-advantages-right-now-says-deepl-boss/,
2026-09-21,Tech.eu,Adlyse wants AI agents managing ad campaigns 24/7,https://tech.eu/2026/09/21/adlyse-wants-ai-agents-managing-ad-campaigns-247/,
2026-09-21,Tech.eu,NewSchool VC closes €10M Fund I to back early-stage B2B tech,https://tech.eu/2026/09/21/newschool-vc-closes-eur10m-fund-i-to-back-early-stage-b2b-tech/,
2026-09-21,Tech.eu,Final Frontier and Myriad unite behind €100M defence tech fund,https://tech.eu/2026/09/21/final-frontier-and-myriad-unite-behind-100m-defence-tech-fund/,
2026-09-21,Tech.eu,Project Ventures launches £5M fund for Imperial-rooted deeptech and AI startups,https://tech.eu/2026/09/21/project-ventures-launches-ps5m-fund-for-imperial-rooted-deeptech-and-ai-startups/,
2026-09-21,Tech.eu,Apply AI Summit brings Europe’s push for real-world AI adoption to Brussels [Sponsored],https://tech.eu/2026/09/21/apply-ai-summit-brings-europes-push-for-real-world-ai-adoption-to-brussels/,
2026-09-21,Tech.eu,European tech weekly recap: Over €1.7B invested across 70+ deals,https://tech.eu/2026/09/21/european-tech-weekly-recap-over-eur17b-invested-across-70-deals/,
2026-09-21,Tech.eu,Metris secures $5M to build a unified data layer for energy assets,https://tech.eu/2026/09/21/metris-secures-5m-to-build-a-unified-data-layer-for-energy-assets/,
2026-09-21,Tech.eu,Unit1 Studio raises £20M to scale avatar concert technology,https://tech.eu/2026/09/21/unit1-studio-raises-ps20m-to-scale-avatar-concert-technology/,
2026-09-21,EU-Startups,The startups fixing Europe’s AI power problem,https://www.eu-startups.com/2026/09/the-startups-fixing-europes-ai-power-problem/,
2026-09-21,EU-Startups,Project Ventures debuts €5.8 million fund targeting DeepTech and AI startups linked to Imperial College London,https://www.eu-startups.com/2026/09/project-ventures-debuts-e5-8-million-fund-targeting-deeptech-and-ai-startups-linked-to-imperial-college-london/,
2026-09-21,EU-Startups,Belgium’s NewSchool VC closes maiden fund at €10 million to back B2B technology startups,https://www.eu-startups.com/2026/09/belgiums-newschool-vc-closes-maiden-fund-at-e10-million-at-to-back-b2b-technology-startups/,
2026-09-21,EU-Startups,Belgium’s Novadip Biosciences raises €10.4 million to fund pivotal clinical trial and unlock EIB loan tranche,https://www.eu-startups.com/2026/09/belgiums-novadip-biosciences-raises-e10-4-million-to-fund-pivotal-clinical-trial-and-unlock-eib-loan-tranche/,
2026-09-21,EU-Startups,Plug and Play Tirana Expo 2026: Silicon Valley meets Balkans (Sponsored),https://www.eu-startups.com/2026/09/plug-and-play-tirana-expo-2026-silicon-valley-meets-balkans-sponsored/,
2026-09-21,EU-Startups,London’s Metris Energy raises €4.35 million to scale AI platform for managing renewable energy assets,https://www.eu-startups.com/2026/09/londons-metris-energy-raises-e4-35-million-to-scale-ai-platform-for-managing-renewable-energy-assets/,
2026-09-21,EU-Startups,London’s Unit1 Studio secures €23.3 million to scale avatar concerts beyond the one-venue ABBA Voyage model,https://www.eu-startups.com/2026/09/londons-unit1-studio-secures-e23-3-million-to-scale-avatar-concerts-beyond-the-one-venue-abba-voyage-model/,
2026-09-21,Sifted,London Demo Day 2026: startups to watch,https://sifted.eu/articles/london-demo-day-2026-startups-to-watch/,
2026-09-21,Sifted,New solo GP firm backing early-stage AI and deeptech startups hits first close of maiden fund,https://sifted.eu/articles/new-solo-gp-firm-backing-early-stage-ai-and-deeptech-startups-hits-first-close-of-maiden-fund/,
2026-09-21,Sifted,Europe’s advantage: moving AI from the screen to the real world,https://sifted.eu/articles/europes-advantage-moving-ai-from-the-screen-to-the-real-world/,
2026-09-22,Tech.eu,Plug and Play Tirana Expo 2026: Silicon Valley meets Balkans [Sponsored],https://tech.eu/2026/09/22/plug-and-play-tirana-expo-2026-silicon-valley-meets-balkans/,
2026-09-22,Tech.eu,Verda raises $189M to advance its AI cloud and expand compute capacity,https://tech.eu/2026/09/22/verda-raises-189m-to-advance-its-ai-cloud-and-expand-compute-capacity/,
2026-09-22,Tech.eu,Biolevate lands €30M Series A to scale life sciences AI,https://tech.eu/2026/09/22/biolevate-lands-eur30m-series-a-to-scale-life-sciences-ai/,
2026-09-22,Tech.eu,Primo raises $8M to bring autonomous AI agents to IT operations,https://tech.eu/2026/09/22/primo-raises-8m-to-bring-autonomous-ai-agents-to-it-operations/,
2026-09-22,Tech.eu,Morphotonics closes €40M+ Series B to tackle AI devices’ hidden manufacturing bottleneck,https://tech.eu/2026/09/22/morphotonics-closes-eur40m-series-b-to-tackle-ai-devices-hidden-manufacturing-bottleneck/,
2026-09-22,Tech.eu,Zeliq raises €7M to build an agentic revenue workspace,https://tech.eu/2026/09/22/zeliq-raises-eur7m-to-build-an-agentic-revenue-workspace/,
2026-09-22,Tech.eu,Lightspring raises €3.5M to tackle photonic chip manufacturing bottleneck,https://tech.eu/2026/09/22/lightspring-raises-eur35m-to-tackle-photonic-chip-manufacturing-bottleneck/,
2026-09-22,Tech.eu,Spott secures $21M Series A to expand its AI platform for recruitment agencies,https://tech.eu/2026/09/22/spott-secures-21m-series-a-to-expand-its-ai-platform-for-recruitment-agencies/,
2026-09-22,Tech.eu,Benford raises €5M to rebuild financial audit from the ground up,https://tech.eu/2026/09/22/benford-raises-eur5m-to-rebuild-financial-audit-from-the-ground-up/,
2026-09-22,Tech.eu,Gamindo raises €1.4M to make corporate training more interactive,https://tech.eu/2026/09/22/gamindo-raises-eur14m-to-make-corporate-training-more-interactive/,
2026-09-22,Tech.eu,Eevi raises pre-seed funding to get language learners speaking from day one,https://tech.eu/2026/09/22/eevi-raises-pre-seed-funding-to-get-language-learners-speaking-from-day-one/,
2026-09-22,Tech.eu,FintechOS raises $28M in equity and debt,https://tech.eu/2026/09/21/fintechos-raises-28m-in-equity-and-debt/,Romania
2026-09-22,EU-Startups,Helsinki’s Verda becomes Europe’s latest unicorn after raising €164.8 million to scale its full-stack AI cloud,https://www.eu-startups.com/2026/09/helsinkis-verda-becomes-europes-latest-unicorn-after-raising-e164-8-million-to-scale-its-full-stack-ai-cloud/,
2026-09-22,EU-Startups,10 European funding vehicles dedicated to women founders,https://www.eu-startups.com/2026/09/10-european-funding-vehicles-dedicated-to-woman-founders/,
2026-09-22,EU-Startups,Besançon-based Lightspring raises over €3.5 million to industrialise photonic chip packaging,https://www.eu-startups.com/2026/09/besancon-based-lightspring-raises-over-e3-5-million-to-industrialise-photonic-chip-packaging/,
2026-09-22,EU-Startups,Paris-based Primo raises €6.9 million to deploy autonomous AI agents for IT teams,https://www.eu-startups.com/2026/09/paris-based-primo-raises-e6-9-million-to-deploy-autonomous-ai-agents-for-it-teams/,
2026-09-22,EU-Startups,Leuven-based Spott raises €18.3 million to build the AI-native operating system for recruitment agencies,https://www.eu-startups.com/2026/09/leuven-based-spott-raises-e18-3-million-to-build-the-ai-native-operating-system-for-recruitment-agencies/,
2026-09-22,EU-Startups,The 20 European investors funding NATO’s defence and innovation,https://www.eu-startups.com/2026/09/the-21-european-investors-funding-natos-defence/,
2026-09-22,Sifted,A16z wants to back more European startups — but won’t reopen European office anytime soon,https://sifted.eu/articles/a16z-andreessen-horowitz-europe-ai-investing-consumer/,
2026-09-22,Sifted,"N8n boss: ‘Our goal is to get to 1bn users with fewer than 1,000 employees'",https://sifted.eu/articles/n8n-boss-1bn-users-fewer-than-1000-employees/,
2026-09-22,Sifted,"Exclusive: GFC, Firstminute back Palantir and Goldman alums to take on the Big Four",https://sifted.eu/articles/exclusive-benford-5m/,
2026-09-23,Tech.eu,Connect Ventures announces first close of $80M Fund V to back Europe's technical founders,https://tech.eu/2026/09/23/connect-ventures-announces-first-close-of-80m-fund-v-to-back-europes-technical-founders/,
2026-09-23,Tech.eu,DiffuseDrive is filling the data gaps holding back Physical AI,https://tech.eu/2026/09/23/diffusedrive-is-filling-the-data-gaps-holding-back-physical-ai/,
2026-09-23,Tech.eu,TEKEVER raises $580M Series D at $6.4B valuation,https://tech.eu/2026/09/23/tekever-raises-580m-series-d-at-6-4b-valuation/,
2026-09-23,Tech.eu,StandardX launches with £10M to expand isotope production for medicine and fusion,https://tech.eu/2026/09/23/standardx-launches-with-ps10m-to-expand-isotope-production-for-medicine-and-fusion/,
2026-09-23,Tech.eu,German AI startup mika raises €6M to simplify accounting and tax for SMEs,https://tech.eu/2026/09/23/german-ai-startup-mika-raises-eur6m-to-simplify-accounting-and-tax-for-smes/,
2026-09-23,Tech.eu,Palma.ai raises $1.8M to bring governed AI agents to more enterprises,https://tech.eu/2026/09/23/palmaai-raises-18m-to-bring-governed-ai-agents-to-more-enterprises/,
2026-09-23,Tech.eu,F13 emerges from stealth with $5M for vector graphics AI,https://tech.eu/2026/09/23/f13-emerges-from-stealth-with-5m-for-vector-graphics-ai/,
2026-09-23,Tech.eu,SPRIND and NADI launch €40M challenge to reinvent European chip design,https://tech.eu/2026/09/23/sprind-and-nadi-launch-eur40m-challenge-to-reinvent-european-chip-design/,Germany
2026-09-23,Tech.eu,CIOC Energy secures €3M for solar and battery optimisation,https://tech.eu/2026/09/23/cioc-energy-secures-eur3m-for-solar-and-battery-optimisation/,
2026-09-23,Tech.eu,Noxtua raises more than €100M as C.H.BECK takes majority stake German legaltech,https://tech.eu/2026/09/23/noxtua-raises-more-than-eur100m-as-chbeck-takes-majority-stake-german-legaltech/,
2026-09-23,Tech.eu,NATO Innovation Fund co-leads €11M investment in Swedish defence tech outfit Terasi,https://tech.eu/2026/09/22/nato-innovation-fund-co-leads-eur11m-investment-in-defencetech-outfit-terasi/,
2026-09-23,EU-Startups,EU and EIB launch launch institutional investor pact to tackle Europe’s scale-up funding gap,https://www.eu-startups.com/2026/09/eu-and-eib-launch-launch-institutional-investor-pact-to-tackle-europes-scale-up-funding-gap/,
2026-09-23,EU-Startups,"The EU-Startups Podcast | Interview with Andreas Flodström, co-founder of Varangians",https://www.eu-startups.com/2026/09/the-eu-startups-podcast-interview-with-andreas-flodstrom-co-founder-varangians/,
2026-09-23,EU-Startups,Stockholm’s Spiich raises €3 million to let AI handle admin work while sales teams focus on customers,https://www.eu-startups.com/2026/09/stockholms-spiich-raises-e3-million-to-let-ai-handle-admin-work-while-sales-teams-focus-on-customers/,
2026-09-23,EU-Startups,Germany’s SPRIND and the Netherlands’ NADI launch €40 million challenge to fast-track European AI chip design,https://www.eu-startups.com/2026/09/germanys-sprind-and-the-netherlands-nadi-launch-e40-million-challenge-to-fast-track-european-ai-chip-design/,Germany
2026-09-23,EU-Startups,Berlin-based mika raises €6 million to scale its AI-native alternative to traditional tax firms,https://www.eu-startups.com/2026/09/berlin-based-mika-raises-e6-million-to-scale-its-ai-native-alternative-to-traditional-tax-firms/,Germany
2026-09-23,EU-Startups,The companies that were never fundable are now buildable,https://www.eu-startups.com/2026/09/the-companies-that-were-never-fundable-are-now-buildable/,
2026-09-23,Sifted,‘You cannot hide from AI’: Should we fear AI-led performance reviews?,https://sifted.eu/articles/alan-chang-fuse-ai-reviews/,
2026-09-23,Sifted,What if companies could finally use their most valuable data?,https://sifted.eu/articles/companies-finally-use-their-most-valuable-data-brnd/,
2026-09-23,Sifted,Exclusive: Connect Ventures raises $55m in first close of fifth fund to chase deeptech founders,https://sifted.eu/articles/connect-ventures-55-million-fund-deeptech-founders/,
2026-09-23,Sifted,Exclusive: Vsquared and East X Ventures lead £10m seed for rare materials startup,https://sifted.eu/articles/standardx-seed-10m/,
2026-09-23,Sifted,Qdrant’s next chapter: From vector search into physical AI,https://sifted.eu/articles/qdrants-next-chapter-from-vector-search-into-physical-ai/,
2026-09-23,Sifted,From one of Europe’s biggest fintech exits to bootstrapping an AI startup: ‘There’s no limitation’,https://sifted.eu/articles/tink-founders-launch-freda/,
2026-09-23,Sifted,Cloud startup Verda raises $189m in funding round led by Emergence Capital,https://sifted.eu/articles/verda-datacrunch-funding-round-emergence-ventures/,
2026-09-23,Sifted,"Exclusive: Mistral acquires adtech startup Pimento in €12.7m cash-and-shares deal, filings show",https://sifted.eu/articles/exclusive-mistral-pimento-acquisition/,
2026-09-23,Sifted,Exclusive: NIF backs defence startup Terasi in €11m raise,https://sifted.eu/articles/exclusive-nif-backs-defence-startup-terasi-in-e11m-raise/,
